Longitude,Latitude,WELL.ID,SOURCE,Arsenic,Barium,Calcium,Chloride,Chromium,Fluoride,Iron,Magnesium,Manganese,Nickel,Nitrate.as.N,Potassium,Selenium,Sodium,Sulfate,Uranium,Vanadium
-121.2772222,38.73694444,SSV-QPC-07,USGS,2.3,48,38400,70800,3,250,12,12600,1.17,3,2160,1610,0.29,61900,27000,0.8685,15.6
-121.2108333,38.56119444,SSV-QPC-09,USGS,2.1,35.7,10300,3720,2.6,200,5.1,5390,0.54,0.18885118,1790,1120,0.26,12200,2150,0.02235,16.8
-121.2108333,38.56119444,SSV-QPC-09,USGS,1.9,40.1,11300,3830,2.8,220,3.777416345,6200,1.01,0.77,1670,1270,0.2,12400,2280,0.03645,17.4
-121.3316667,38.71055556,SSV-QPCFP-01,USGS,1.7,78,23000,51800,4,260,1.916295519,12500,0.99,4.66,1260,2050,0.364266923,46100,15800,0.285,16.8
-121.3316111,38.71047222,SSV-QPCFP-03,USGS,1.8,65.1,22300,49000,4.6,270,2.610612511,12000,1.11,6.49,1140,2100,0.696687733,44600,11500,0.3,15.9
-121.8746111,38.20433333,SUI-03,USGS,13.6,147,60000,145000,5.8,710,12,43700,0.125534451,0.53,6160,5440,0.58,49200,10100,2.76,27
-121.8746111,38.20433333,SUI-03,USGS,12.8,120,46700,110000,6.3,710,9.3,36500,0.110903307,0.208202313,5790,5000,0.45,41600,8900,2.715,25
-121.8746111,38.20433333,SUI-03,USGS,15,143,53900,134000,6.9,740,2.36791504,40600,1.1,0.41,5760,4980,0.6,45100,9640,3.225,29
-122.1025556,38.26886111,SUI-04,USGS,0.48,124,70200,119000,0.109110248,430,816,25800,203,0.503865767,14.15526466,1360,0.06,142000,31500,0.807,2
-119.6411389,36.30033333,TLR-03,USGS,25.5,14.7,2270,61300,0.240369445,1300,102,112,8.92,0.37,29.91913595,470,0.049089751,97100,1330,0.363,0.82
-119.6411389,36.30033333,TLR-03,USGS,27.7,13.5,2170,72800,0.003034606,1250,7.9,80,6.12,0.171338711,15.94674877,470,0.050487284,108000,740,0.01419,0.46
-119.6599444,36.35797222,TLR-04,USGS,6.6,19.1,3150,140000,0.165857682,1370,7.8,293,18,0.192669896,28.44513051,680,0.047908082,143000,320,0.0264,0.38
-121.4433333,37.68341667,TRCY-03,USGS,0.83,29.1,91800,119000,7.3,200,25.1,30200,2.73,0.59,2200,3250,1.5,143000,290000,3.42,2.8
-121.4433333,37.68341667,TRCY-03,USGS,0.73,27.7,89400,119000,7.4,210,9.3,29300,0.098300951,0.82,2530,3130,1.7,146000,292000,3.165,2.8
-121.4433333,37.68341667,TRCY-03,USGS,0.79,24.7,82400,108000,6.9,250,6.1,26300,0.3,0.145690164,2490,3120,1.1,135000,259000,2.91,2.6
-121.5703611,37.96919444,TRCY-10,USGS,0.18,120,36200,80300,0.05808055,100,169,24500,205,0.24,2.228807118,2760,0.027769191,139000,15600,0.09525,0.25
-121.5703611,37.96919444,TRCY-10,USGS,0.17,126,36800,78500,0.29693376,90,166,24100,218,0.53,29.5809421,2790,0.034619219,147000,14500,0.0933,0.36
-121.3749722,37.75547222,TRCY-11,USGS,7,45.1,38100,88200,0.074583576,80,9,15800,205,0.35,1.073898915,3260,0.06,140000,217000,0.186,0.5
-120.8536667,37.59861111,TRLK-03,USGS,19.5,48.3,8500,13000,0.101059757,210,34.8,3270,10.5,0.105443723,599,1710,0.002970646,64300,3170,0.7065,12
-120.8536667,37.59861111,TRLK-03,USGS,21.4,51.9,7020,14900,0.34,240,16.9,2860,39.9,0.127802396,435,1550,0.04,58300,1090,0.435,10
-120.8466944,37.5075,TRLK-05,USGS,7.7,83.4,25100,14400,5.8,130,3.274959124,5710,0.188033285,0.103028076,3730,3510,0.46,24900,6720,1.965,50.4
-120.8466944,37.5075,TRLK-05,USGS,8.9,84.2,21000,14800,5.9,140,2.451241802,4920,0.097531753,0.4,2870,3570,0.49,22900,5500,1.479,49.3
-120.7996389,37.51763889,TRLK-11,USGS,5.5,103,23800,7960,5.5,120,1.853855954,7000,0.103540241,0.197802334,2990,4750,0.3,21600,8140,1.845,39.2
-119.2696938,35.88314831,TULE-01,USGS,5,14.3,10200,16600,9,200,7,617,0.33740385,0.157120332,3770,820,0.41,44200,22000,0.945,45.1
-119.322,36.10883333,TULE-03,USGS,16.4,12.9,12900,8710,0.3,240,1.487256137,703,0.183633216,0.140008582,2970,160,0.042245378,50000,17900,8.385,0.97
-119.0460556,35.88994444,TULE-05,USGS,3.9,28.6,15900,107000,0.096125413,810,14.9,1710,3.04,0.082883941,6280,2220,6.1,144000,42300,3.99,15.8
-119.3076389,36.05891667,TULE-07,USGS,6.4,7.71,7150,13600,0.68,150,17.6,147,0.249994035,0.101142142,4810,210,0.13,57000,11200,3.3,49.1
-119.0971667,36.0225,TULE-10,USGS,1,129,64200,48900,0.6,90,2.492048393,16700,0.38,0.62,9250,2670,0.24,41600,24400,17.1,12.4
-119.0971667,36.0225,TULE-10,USGS,0.93,164,77600,73000,0.45,80,0.453321408,19700,0.15985976,0.39,12000,2770,0.13,44100,29600,13.485,12
-120.1661944,36.13694444,WS-01,USGS,0.98,21.6,94900,96200,4.4,230,25.4,52100,2.93,0.54,7160,2550,10.1,137000,492000,3.6,6.2
-119.9326667,36.36483333,WS-02,USGS,0.25,38,10900,50100,0.239947796,850,21.8,1340,21.2,0.57,27.56889583,1220,0.038004708,165000,14100,0.8655,2.6
-119.9326667,36.36483333,WS-02,USGS,0.42,36.5,11100,47700,0.19,990,13.8,1280,18,1.1,16.94080612,1130,0.06,160000,8330,0.651,3.5
-120.0304148,36.14745317,WS-03,USGS,1.6,16.6,134000,111000,0.22,180,3.2,52900,6.92,5,8690,2020,34.9,188000,706000,2.265,7.9
-119.940415,36.28495164,WS-04,USGS,2.3,19.1,85500,56900,0.11,270,66.8,8820,40.3,2.7,48,1300,0.39,195000,533000,1.0545,5.9
-120.2294444,36.38608333,WS-05,USGS,5.4,33.5,38400,250000,0.23,490,7.9,968,29.3,1.3,21.01584153,1090,0.04,287000,312000,0.14595,2.6
-119.9048333,36.22677778,WS-06,USGS,2.8,10.5,570000,89300,0.174728986,260,7.3,3550,32.5,21.7,274,1620,0.53,201000,1730000,0.03135,8
-120.2115833,36.43647222,WS-07,USGS,2.7,20.4,65100,39000,0.104499883,290,40.2,9780,60.1,0.56,15.7067291,1830,0.02,2.00E+05,487000,0.0831,0.34
-120.2115833,36.43647222,WS-07,USGS,2.3,16.4,49100,34400,0.112188498,340,20.9,8340,54.2,0.21,16.93580811,1710,0.043121728,177000,428000,0.1236,0.17
-120.0126349,36.04356452,WS-08,USGS,7.8,10.4,22700,27300,0.07,220,40.8,1830,11.6,0.25,480,1070,1.9,153000,291000,0.15,33.5
-120.1000833,36.53330556,WS-09,USGS,1.1,89.6,16800,95800,0.23,530,88.1,2640,144,0.54,15.53703654,2170,0.04,203000,162000,0.1044,2.3
-122.1795556,39.93025,WSAC-03,USGS,0.28,61.1,36400,7770,0.34533353,90,4.831874783,16300,3.42,0.59,3710,680,0.78,13600,21300,7.11,25.4
-122.1795556,39.93025,WSAC-03,USGS,0.68,71.7,27800,8000,1.4,130,0.743784608,15700,0.252699912,0.001273608,2770,790,0.27,13800,16200,0.132,5
-122.3546667,39.774,WSAC-06,USGS,0.28,71,35700,17200,1.3,240,2.109287676,33400,1.3,0.21,640,600,0.09,25700,21500,0.111,2.6
-122.1858333,39.74308333,WSAC-08,USGS,0.25,113,66400,20300,1.1,90,4.904306971,18900,0.033190426,0.53,3330,810,0.12,17500,25000,0.495,1.9
-122.1858333,39.74308333,WSAC-08,USGS,0.27,104,67200,20700,1.4,90,2.466118439,19600,0.280321146,0.48,3680,810,0.13,19700,24800,0.6,2
-121.7866327,38.85628859,WSAC-17,USGS,7,54.1,41900,27400,0.340963632,130,31.2,34900,4.54,0.34,64,1730,0.08,43200,37900,1.8,21.2
-121.7866327,38.85628859,WSAC-17,USGS,6.7,38,27200,14700,0.3,170,1.046067614,25400,0.29778435,0.23,175,1450,0.12,39400,26100,1.215,18.9
-122.1466944,39.15219444,WSAC-18,USGS,1.5,58.3,50800,70700,0.295022573,500,0.036560844,33900,78.4,1.2,852,1140,2.1,111000,104000,2.355,9.2
-121.9235278,38.92855556,WSAC-19,USGS,5.1,365,64800,51800,0.321780571,430,3.90657685,66200,46.7,0.7,7790,1690,0.89,77800,67800,5.955,21.9
-121.9235278,38.92855556,WSAC-19,USGS,3.7,93.9,31600,59100,1.4,300,1.39515211,23400,0.028142499,0.073853899,172,2900,0.47,47900,18000,0.723,16.9
-122.1411667,39.00744444,WSAC-22,USGS,13.8,303,29300,51300,0.067125582,190,69.5,22100,117,0.111952188,14.7438226,860,0.006909552,59800,19100,0.021,0.41
-122.0198611,39.46880556,WSAC-32,USGS,3.1,172,40900,5250,4.4,170,1.936956625,23900,0.248854547,0.119296324,953,1230,0.17,21400,10100,0.8985,11.4
-122.0198611,39.46880556,WSAC-32,USGS,3.5,164,42200,6780,6.2,120,0.659675705,23900,0.136027787,0.158834036,928,1200,0.36,26800,13100,1.074,12.7
-119.9604167,36.00738889,WS-U-01,USGS,17.1,47.3,37900,319000,0.2,100,20.9,4870,85.5,0.38,33.31350482,1050,0.07,259000,111000,0.1815,9
-119.9668611,36.00813889,WS-U-02,USGS,11.9,35.1,31700,188000,0.62,160,7,5500,40.2,0.32,118,1060,0.19,198000,207000,0.4935,9.3
-120.2116389,36.14558333,WS-U-03,USGS,3.8,10.8,72200,93000,0.1,140,43.2,19700,91,0.97,11.12021731,2800,0.75,276000,634000,0.522,4.7
-121.7663056,38.68680556,YOL-01,USGS,1.1,301,76700,86400,17.8,110,3.72073133,57300,0.028192214,0.94,7190,2730,3.1,68200,44900,1.635,4.4
-121.7663056,38.68680556,YOL-01,USGS,1.2,247,62200,74600,15,150,2.135954378,45400,0.163194289,0.38,5170,2630,2.8,60100,34800,1.1655,4.8
-121.7555556,38.53194444,YOL-03,USGS,3.7,14.9,16000,22100,5.4,120,3.811372923,19300,0.019178563,0.173340846,535,1740,3.2,76700,36900,0.714,20.7
-121.9647222,38.52191667,YOL-04,USGS,1.1,82.9,30100,7890,4,120,5.2,40600,0.48,0.44,556,910,0.32,14400,27800,0.351,3.2
-121.8713611,38.67058333,YOL-06,USGS,4.8,135,26200,83200,1.1,150,5.8,33100,3.45,0.28,511,1390,0.64,94400,40900,0.9285,8.8
-121.6119444,38.66055556,YOL-09,USGS,21.5,15.7,6800,3940,0.495032639,210,10.1,7730,1.95,0.42,16.36942767,1020,0.160314524,17700,6300,0.04155,14.5
-121.5421786,38.55212818,YOL-14,USGS,6.7,492,86000,352000,0.003554662,120,579,59600,811,0.5,20,6700,0.06,157000,71900,0.1215,0.54
-121.7782222,38.54722222,YOLFP-13,USGS,3.7,180,37900,27000,38,330,5.235841191,64900,0.100352395,2.48,6970,1290,3.4,55000,34000,2.76,13.3
