Latitude,Longitude,SOURCE,SOURCE.NAM,OTHER.NAME,WELL.ID,Al (ppb),As (ppb),Ba (ppb),Ca (ppb),Cl (ppb),Cr (ppb),Cu (ppb),F (ppb),Fe (ppb),K (ppb),Mg (ppb),Mn (ppb),Mo (ppb),Ni (ppb),NO3 (ppb),Pb (ppb),Se (ppb),SO4 (ppb),Sr (ppb),U (ppb),V (ppb) ,Zn (ppb),Cr_level
39.36655501,-121.6933056,USGS,ESAC-28,ESAC-28,ESAC-28,1.6,10.1,52.1,25200,5320,6.9,0.97,140,6,2620,26400,1.28,1.1,0.11,1620,0.31,0.12,7430,179,1.41044,26.2,1.3,Group 3
39.49275,-121.9648333,USGS,ESAC-FP-05,ESAC-FP-05,ESAC-FP-05,2.7,6.5,116,66100,9430,5.3,0.4,80,6,2750,41500,0.3,0.63,0.57,6010,0.08,0.38,26500,534,5.4464,26.3,0.6,Group 3
38.10113889,-121.28025,USGS,ESJ-06,ESJ-06,ESJ-06,1,3.1,119,30100,14300,5.1,1.3,110,3.2,7660,15500,0.98,0.85,0.21,3260,0.078,0.3,16200,329,3.256,33.4,0.9,Group 3
38.10113889,-121.28025,USGS,ESJ-06,ESJ-06,ESJ-06,1.6,4.5,95.7,36300,17400,5.4,1.3,140,11.8,7230,13000,0.54,0.652,0.78,3000,1,0.34,14400,340,4.5436,32.5,1.5,Group 3
38.04583333,-121.2558611,USGS,ESJFP-09,ESJFP-09,ESJFP-09,1,2.5,141,47700,12800,5.6,4.4,120,4.7,4920,26100,0.36,0.504,1.66,60,0.497,0.9,18700,589,9.4276,27.4,9.8,Group 3
38.00080556,-121.2686667,USGS,ESJFP-10,ESJFP-10,ESJFP-10,0.9,3.3,85.9,31300,6920,6.3,2.7,80,6,6030,18100,0.24,0.533,0.3,1370,0.879,0.8,16100,352,2.6344,26.1,4.7,Group 3
38.00080556,-121.2686667,USGS,ESJFP-10:ESJDD-01,ESJFP-10:ESJDD-01,ESJFP-10:ESJDD-01,1.7,3.9,87.7,31500,7030,6.4,0.5,100,6,6060,18300,0.39,0.782,0.68,60,0.08,0.7,17300,360,2.664,24.9,50.6,Group 3
38.00080556,-121.2686667,USGS,ESJFP-10:ESJDD-02,ESJFP-10:ESJDD-02,ESJFP-10:ESJDD-02,3.3,3.9,56.8,21100,5090,8.3,0.4,110,6,5400,12600,0.11,0.747,0.65,693,0.059,0.5,7990,257,0.98272,30.6,50.6,Group 3
38.00080556,-121.2686667,USGS,ESJFP-10:ESJDD-03,ESJFP-10:ESJDD-03,ESJFP-10:ESJDD-03,1.6,3.6,71,26100,5790,7.4,0.5,100,6,5810,15200,0.23,0.615,0.7,949,0.08,0.7,11000,312,1.6132,28.1,7,Group 3
35.47183333,-119.4391389,USGS,KERN-21,KERN-21,KERN-21,4.2,1.2,66.7,133000,318000,5.4,1,50,22.1,620,595,1.69,0.765,2.1,11900,0.04,2.1,358000,1670,1.924,3.8,2,Group 3
35.30136111,-119.3011111,USGS,KERN-34,KERN-34,KERN-34,3.4,1.2,43.4,24300,28100,6,1,80,4,610,1490,0.2,0.838,0.31,1920,0.217,0.63,34000,243,11.8992,12.5,9.7,Group 3
35.16508333,-118.8136111,USGS,KERN-38,KERN-38,KERN-38,1.6,2.3,100,134000,339000,7,2.9,290,60,3420,14400,0.67,8.74,1.29,13400,1.95,6.7,131000,571,3.4632,19.1,18.9,Group 3
35.58322222,-119.3320833,USGS,KERN-44,KERN-44,KERN-44,1.5,1.5,63.3,34400,13900,5,1.1,90,6,1700,1240,0.2,2.6,0.82,8500,1.4,0.48,30300,319,1.7168,10.4,10.7,Group 3
35.39141667,-119.0361667,USGS,KERNFP-02,KERNFP-02,KERNFP-02,1,0.37,57.3,30000,11900,5,0.4,80,7,2020,3060,1.34,2.54,0.6,68,0.331,0.08,21100,278,1.41044,2.3,0.9,Group 3
36.73216667,-119.8132222,USGS,KING-15,KING-15,KING-15,1.6,1.6,58.6,31800,17900,5.7,0.78,90,6,6300,18000,0.4,1.96,0.1,6950,0.17,0.28,11200,193,4.3956,17.7,1.3,Group 3
36.69930556,-119.7976667,USGS,KING-17,KING-17,KING-17,4,2.7,49.1,23700,10900,6.2,1.9,160,4,3510,12300,0.11,1.56,0.16,4650,0.068,0.26,4730,173,1.554,38.7,3.1,Group 3
36.69930556,-119.7976667,USGS,KING-17,KING-17,KING-17,1.6,2.5,45.6,22600,15400,6.8,1.1,120,6,3420,11300,0.4,1.61,0.06,4800,0.044,0.31,4250,178,1.776,40,1.4,Group 3
36.71077778,-119.7359444,USGS,KINGFP-03,KINGFP-03,KINGFP-03,1.8,2.5,42.1,15400,9720,5.2,0.8,150,5.9,1620,5200,0.2,2.54,0.04,3540,0.13,0.23,3570,200,0.9472,43.1,0.89,Group 3
36.69913889,-119.7979444,USGS,KINGFP-13,KINGFP-13,KINGFP-13,1.6,2.2,114,80500,83700,5.7,0.41,90,6,8980,38200,0.2,1.11,0.65,10300,0.08,0.18,27000,560,18.796,20.7,0.52,Group 3
37.01138889,-120.3361667,USGS,MADCHOW-24,MADCHOW-24,MADCHOW-24,2.5,3.4,103,23000,14900,8.6,0.5,120,4.7,3080,8770,0.83,2.95,0.18,2780,1.1,0.24,4940,189,1.5244,21,58.6,Group 3
37.18544444,-120.3901667,USGS,MERMW-05,MERMW-05,MERMW-05,1.6,5.9,240,48400,16600,5.2,0.3,220,4.3,3970,13000,2.92,2.57,2.23,7450,0.08,0.5,19200,453,2.1756,35.5,0.6,Group 3
37.68569444,-121.0013333,USGS,MOD-02,MOD-02,MOD-02,9.5,6.1,180,66700,14300,5.7,0.8,170,6,4370,26200,0.2,0.703,4.31,6320,0.924,0.2,27400,822,24.568,34.9,1,Group 3
37.68569444,-121.0013333,USGS,MOD-02,MOD-02,MOD-02,1.6,5.8,138,54900,19500,5.4,1.4,110,4,4280,22100,0.4,0.785,0.2,6290,0.439,0.19,23800,690,17.908,32.5,2,Group 3
37.6515,-121.0208889,USGS,MOD-03,MOD-03,MOD-03,8.8,1.6,105,53600,57900,5.4,2.9,70,6.3,4650,12000,0.4,0.806,0.33,5150,0.458,0.09,17900,816,6.1568,14.3,3.8,Group 3
38.70666667,-121.4372222,USGS,NAM-05,NAM-05,NAM-05,5.4,4.5,80.6,20000,60800,5.3,0.88,190,4,1940,12900,0.4,0.37,0.59,1540,0.573,1.1,10700,263,0.12506,42.9,5.7,Group 3
40.01869444,-122.3935556,USGS,NSAC-03,NSAC-03,NSAC-03,1.6,1.2,152,35900,50700,7.8,1.1,100,8,660,37700,0.2,0.297,0.18,716,0.523,0.35,11400,430,0.20276,9.8,7.9,Group 3
40.14541667,-122.3119167,USGS,NSAC-07,NSAC-07,NSAC-07,0.8,1.4,142,28400,5090,6.3,1.1,170,8,890,18300,0.2,0.427,0.2,930,0.435,0.33,2490,511,0.48248,12.3,5.6,Group 3
40.15991667,-122.2263056,USGS,NSAC-09,NSAC-09,NSAC-09,2.6,2.4,65.2,22200,3800,5.2,1,120,3.2,1930,8080,0.13,0.725,0.09,978,0.209,0.98,3310,289,0.38184,17.2,1.8,Group 3
40.07186111,-122.1619167,USGS,NSAC-12,NSAC-12,NSAC-12,1.2,3.4,108,20400,5740,8.6,1,150,8,1800,15500,0.2,0.941,0.16,993,0.089,0.5,6700,267,0.24272,16.8,7.8,Group 3
40.05922222,-122.1488056,USGS,NSAC-14,NSAC-14,NSAC-14,1.3,2,135,31000,16300,6.2,0.66,130,6.1,1270,24600,2.6,0.855,0.28,1640,0.703,0.41,13000,292,0.333,8.9,1.2,Group 3
40.02180556,-122.0981389,USGS,NSAC-16,NSAC-16,NSAC-16,2.9,3.6,8.81,13600,11400,5.3,1,170,8,4010,10200,0.23,1.16,0.09,1060,0.175,0.07,9130,80.9,0.22792,19.8,4.2,Group 3
40.02180556,-122.0981389,USGS,NSAC-16,NSAC-16,NSAC-16,1.4,3.4,8.16,12700,11100,6,0.5,150,3.2,3860,9770,0.82,1.03,0.2,1060,0.217,0.06,9300,81.2,0.23236,17.4,3.8,Group 3
40.20422222,-122.3018056,USGS,NSAC-18,NSAC-18,NSAC-18,2.2,1.9,94.4,20900,3670,5.1,0.67,200,5.4,1720,10300,0.28,0.594,0.2,950,0.294,0.27,1940,271,0.27528,18,48.2,Group 3
40.04283333,-122.1665278,USGS,NSAC-MW-04,NSAC-MW-04,NSAC-MW-04,2,1.6,120,27100,18100,5.9,1,190,8,1020,21400,0.6,0.783,0.24,1010,0.08,0.39,7700,295,0.20572,11.6,1.8,Group 3
40.35858333,-122.3338333,USGS,RED-MW-06,RED-MW-06,RED-MW-06,8.6,2.3,40.5,18800,3430,6.8,1,130,6.5,930,7700,0.65,1.71,0.83,681,0.08,0.27,2120,133,0.42624,16,1.8,Group 3
40.35858333,-122.3338333,USGS,RED-MW-07,RED-MW-07,RED-MW-07,12,10.1,35.4,33300,14500,7.2,1,180,8.8,3660,8050,0.58,8.99,0.9,5860,0.08,0.79,31300,307,0.6956,29.2,1.8,Group 3
39.47079722,-122.1368639,USGS,RICE-18,RICE-18,RICE-18,2.9,1,80.9,59400,9180,7.8,0.53,260,6,810,38300,7.72,0.89,0.28,710,0.08,0.55,104000,772,2.0424,5.2,0.88,Group 3
36.62988889,-119.9943056,USGS,S3-MACK-K10,S3-MACK-K10,S3-MACK-K10,4.4,2.7,163,297000,465000,9,1.6,100,50.8,18900,88700,17.7,0.867,2.6,19700,0.118,3.6,199000,2170,210.16,12.7,71.5,Group 3
36.70516667,-119.9592778,USGS,S3-MACK-K19,S3-MACK-K19,S3-MACK-K19,3.6,3,123,112000,91100,5.1,3.6,90,4,8150,56500,0.4,1.37,2.8,13400,0.586,0.16,52300,966,168.72,18.5,44.6,Group 3
36.86552778,-119.7521944,USGS,S3-MACK-K36,S3-MACK-K36,S3-MACK-K36,9.5,1.2,95.8,33100,7580,5.9,0.8,120,19.1,3360,14300,0.8,2.33,3.7,5330,0.04,0.09,12600,220,2.664,16.3,2,Group 3
36.17936111,-119.1688889,USGS,S4-TUSK-KAW24,S4-TUSK-KAW24,S4-TUSK-KAW24,4.9,1.9,137,52600,76800,7,1.5,150,14.4,4160,20400,1.38,2.13,1,14700,0.093,1.4,32300,328,1.7168,27.6,21.6,Group 3
36.15925,-119.1311944,USGS,S4-TUSK-KAW26,S4-TUSK-KAW26,S4-TUSK-KAW26,3.5,1.4,111,31500,25800,6.2,2.2,160,4,3080,15600,0.4,3.74,0.33,4800,0.131,0.4,39700,310,4.1736,19.5,6.8,Group 3
35.95163889,-119.3319722,USGS,S4-TUSK-TLE07,S4-TUSK-TLE07,S4-TUSK-TLE07,3,2.5,53.4,43700,44600,9.1,0.8,130,20.2,420,1750,0.97,1.86,0.98,9530,0.04,1.7,44200,324,4.0256,19.5,2,Group 3
38.41694444,-121.37375,USGS,SAM-02,SAM-02,SAM-02,4.4,3.7,96.8,42800,4560,5.3,2.1,130,4,2220,33300,7.76,0.807,0.61,4700,0.47,0.13,12700,313,3.2264,24.6,3.6,Group 3
38.58722222,-121.3125,USGS,SAM-07,SAM-07,SAM-07,3.2,0.87,136,53200,32700,5,7.5,60,4,2590,13300,0.4,0.185,0.63,3540,0.12,0.5,17200,632,11.988,9.5,6.5,Group 3
38.51277778,-121.4516389,USGS,SAM-10,SAM-10,SAM-10,2.7,3.1,157,65100,37200,7.3,3.8,90,8,3830,29500,0.2,0.392,0.27,7320,0.644,0.24,27000,644,10.4932,19.4,3,Group 3
38.51277778,-121.4516389,USGS,SAM-10,SAM-10,SAM-10,1.6,3.1,174,66400,34700,7.3,1,80,4,3740,32200,0.4,0.438,0.47,7270,0.065,0.23,26600,650,8.584,16.1,3.7,Group 3
38.51277778,-121.4516389,USGS,SAM-10,SAM-10,SAM-10,4.6,3.5,178,72000,8870,8.6,1.4,80,6,3950,29700,1.67,0.416,0.82,7880,0.716,0.2,30400,556,11.2036,16.9,5,Group 3
38.49777778,-121.3955556,USGS,SAM-11,SAM-11,SAM-11,1.1,4,47.8,17500,239000,7.2,0.5,90,6,2620,8950,0.2,1.19,1.07,1120,0.702,0.2,3160,177,0.6216,22.3,24.1,Group 3
38.69416667,-121.3600278,USGS,SSV-QPC-06,SSV-QPC-06,SSV-QPC-06,5.9,2.2,65.3,21700,43500,7.3,0.82,330,10.5,1210,19100,0.4,0.252,0.62,3710,0.057,0.4,10600,312,0.1924,19.6,21.5,Group 3
38.69416667,-121.3600278,USGS,SSV-QPC-06,SSV-QPC-06,SSV-QPC-06,1.1,2.9,100,28500,31100,8.1,1.7,210,4.5,1450,14100,1.08,0.4,0.34,1340,0.201,0.21,7600,227,0.48544,21,2,Group 3
38.7105,-121.3316944,USGS,SSV-QPCFP-04,SSV-QPCFP-04,SSV-QPCFP-04,1.4,2.2,49.5,15800,22100,8.2,1.6,270,8.3,1170,11200,1.36,0.305,0.76,1520,0.763,0.3,4150,185,0.060976,22.2,9.7,Group 3
38.20433333,-121.8746111,USGS,SUI-03,SUI-03,SUI-03,2.5,13.6,120,46700,134000,6.3,1,710,3.2,5000,40600,0.4,2.32,0.31,5790,0.04,0.45,8900,811,3.182,29,1.4,Group 3
38.20433333,-121.8746111,USGS,SUI-03,SUI-03,SUI-03,1.6,15,147,60000,145000,6.9,2.9,710,9.3,5440,36500,0.2,2.34,0.41,6160,0.031,0.6,9640,665,2.7232,25,14.2,Group 3
38.20433333,-121.8746111,USGS,SUI-03,SUI-03,SUI-03,5.2,12.8,143,53900,110000,5.8,0.8,740,12,4980,43700,1.1,2.45,0.53,5760,2.31,0.58,10100,797,2.6788,27,12.1,Group 3
37.68341667,-121.4433333,USGS,TRCY-03,TRCY-03,TRCY-03,1.3,0.83,29.1,82400,119000,7.3,0.8,230,3.9,3120,26800,2.73,1.86,0.82,2200,0.253,1.7,290000,1060,2.8712,2.8,6.2,Group 3
37.68341667,-121.4433333,USGS,TRCY-03,TRCY-03,TRCY-03,2.2,0.8,25.1,80900,119000,6.9,1.1,200,6.1,3250,29300,0.3,1.72,0.32,2300,0.471,1.5,259000,1280,3.3744,2.6,4.6,Group 3
37.68341667,-121.4433333,USGS,TRCY-03,TRCY-03,TRCY-03,2.2,0.79,27.7,89400,108000,7.4,2.1,250,9.3,3130,26300,0.4,1.8,0.77,2530,1.19,1.2,248000,1190,3.3744,2.8,2,Group 3
37.68341667,-121.4433333,USGS,TRCY-03,TRCY-03,TRCY-03,8,0.73,24.7,91800,102000,7.2,3,210,25.1,3170,30200,0.19,1.81,0.59,2490,0.886,1.1,292000,1060,3.1228,2.7,4.7,Group 3
37.75286111,-121.43475,USGS,TRCYFP-02,TRCYFP-02,TRCYFP-02,4.8,1.3,30.4,66500,114000,6.7,3,190,3.3,4000,30600,0.2,1.48,0.8,1690,1.15,1.3,252000,1630,1.6872,4.6,12.4,Group 3
37.68227778,-121.437,USGS,TRCYFP-04,TRCYFP-04,TRCYFP-04,1.2,0.8,25.5,94000,124000,7.1,3.8,220,14.9,3410,33200,1.46,1.77,1.05,1860,1,1.6,309000,1310,3.6852,3.1,2.8,Group 3
37.48836111,-120.8356667,USGS,TRLK-01,TRLK-01,TRLK-01,0.8,7.2,100,23200,26000,9,0.7,120,6,3150,5040,0.2,1.58,1.42,1370,0.201,0.2,3730,220,1.17068,45.1,0.6,Group 3
37.48616667,-120.8217222,USGS,TRLK-02,TRLK-02,TRLK-02,7.5,5.7,73.3,34900,12300,6,0.7,180,4,3010,11000,0.2,1.22,0.2,4990,0.227,0.27,6060,350,13.6012,33.7,0.9,Group 3
37.5075,-120.8466944,USGS,TRLK-05,TRLK-05,TRLK-05,1.1,7.7,84.2,21000,12500,5.8,0.4,130,6,3570,5710,0.13,2.16,0.65,2870,0.082,0.49,5130,236,1.45928,49.3,2.4,Group 3
37.5075,-120.8466944,USGS,TRLK-05,TRLK-05,TRLK-05,3.4,8.2,76.1,25100,14400,5.9,0.81,140,6,3450,4900,0.4,1.94,0.4,2690,0.09,0.46,5500,255,1.9388,50.4,1,Group 3
37.56186111,-121.1445278,USGS,TRLK-10,TRLK-10,TRLK-10,1.1,1.2,79.7,54900,178000,6,2.4,130,6,2270,84800,0.2,0.737,2.76,5560,0.263,1.6,170000,764,2.2792,4.2,1.8,Group 3
37.51763889,-120.7996389,USGS,TRLK-11,TRLK-11,TRLK-11,8.9,6,73.1,23800,6900,5.5,0.8,160,6,4750,7000,0.4,1.97,0.72,2990,0.243,0.27,5930,250,0.91612,43,2,Group 3
35.88314831,-119.2696938,USGS,TULE-01,TULE-01,TULE-01,5.1,5,11.1,10600,15900,9,0.3,200,5.8,820,617,0.4,5.37,0.15,3770,0.659,0.41,18300,118,0.68672,39.3,0.6,Group 3
35.84800953,-119.3320574,USGS,TULE-17,TULE-17,TULE-17,0.8,12.8,30.3,23600,15300,9.6,0.7,240,6,520,1650,0.2,5.65,0.3,1750,0.259,0.45,13200,254,2.0424,37.2,2.7,Group 3
38.70416667,-121.9370278,USGS,WSAC-15,WSAC-15,WSAC-15,1,1.3,295,48600,27200,7.3,0.47,290,6,1810,35600,0.11,0.53,0.66,13000,0.08,1.4,49500,641,2.6048,5.7,0.68,Group 3
38.93477778,-122.0174167,USGS,WSAC-21,WSAC-21,WSAC-21,4.5,3.7,365,64800,51800,8,1.7,300,5,1690,66200,0.22,1.43,0.7,6040,0.54,0.89,67800,427,0.71336,16.9,6.1,Group 3
39.17469444,-122.2301111,USGS,WSAC-30,WSAC-30,WSAC-30,1,3.1,145,20900,8490,7,0.25,290,6,800,21500,3.13,1.03,0.18,7380,0.42,0.77,11900,395,0.4292,10.8,3.4,Group 3
39.46880556,-122.0198611,USGS,WSAC-32,WSAC-32,WSAC-32,3,3.1,172,40900,6780,6.2,3.1,170,6,1200,23900,0.26,1.41,0.2,928,1.58,0.17,10100,591,1.05968,11.4,2,Group 3
38.53194444,-121.7555556,USGS,YOL-03,YOL-03,YOL-03,5.4,3.7,20.5,16000,20800,5,0.8,150,4,1780,16300,0.36,1.39,0.2,535,0.919,3.2,36900,267,0.69856,16,1.4,Group 3
38.53194444,-121.7555556,USGS,YOL-03,YOL-03,YOL-03,9.4,4.8,20.3,16000,22100,5.4,0.7,110,6,1740,19300,0.4,1.86,0.09,322,0.146,2.1,34900,269,0.70448,16.6,0.7,Group 3
37.53766667,-120.4539167,USGS,CE-QPC-07,CE-QPC-07,CE-QPC-07,1.6,4.2,83.5,15300,10300,12.1,0.9,210,6,3780,5990,0.2,2.5,1.03,3310,0.771,1.1,16000,179,0.104932,33.6,12.2,Group 4
37.47511111,-121.1215,USGS,DM-06,DM-06,DM-06,17,1.2,25,88100,204000,30.5,5,240,9.7,1950,69600,1.03,0.981,0.54,4560,0.2,8.1,338000,1750,6.3344,6.1,14,Group 4
37.14563889,-120.9574722,USGS,DM-07,DM-07,DM-07,17,1.8,68.8,44700,197000,11.7,12,280,10.5,1490,29900,1.11,1.37,0.47,4080,1,0.69,74000,803,1.924,9.7,53.8,Group 4
37.56243149,-121.1766032,USGS,DM-11,DM-11,DM-11,3.1,1.7,48.5,67500,306000,19.8,3,130,5.4,2620,129000,1.1,0.789,1.2,17700,0.058,10.5,235000,1030,2.9748,6.1,8.4,Group 4
37.56243149,-121.1766032,USGS,DM-11,DM-11,DM-11,10.2,1.3,50.5,73700,304000,21.1,0.8,140,10,2520,128000,0.43,0.942,1.9,14500,0.168,6.8,280000,898,2.6344,5.9,6.2,Group 4
37.60991667,-121.2878611,USGS,DM-12,DM-12,DM-12,9.2,0.42,26.3,70500,129000,13.6,3,170,7.1,2040,26800,0.15,1.39,0.36,5170,0.679,4,210000,1340,4.44,2.3,27.9,Group 4
37.60991667,-121.2878611,USGS,DM-12,DM-12,DM-12,2.2,0.43,23.4,72400,105000,11.7,3.1,170,5.9,2130,30900,0.4,1.19,0.32,6020,1.42,4.5,196000,1040,3.8332,2.2,23.1,Group 4
37.60991667,-121.2878611,USGS,DM-12,DM-12,DM-12,10.2,0.5,20.9,84400,104000,11.6,1.2,150,6.4,1860,26800,0.78,1.14,0.33,7650,0.301,3.7,216000,1170,3.922,2.2,13.2,Group 4
37.35619444,-120.9835,USGS,DM-14,DM-14,DM-14,10.2,1.2,40.5,158000,429000,24.4,2.1,240,12,3860,112000,0.78,1.33,1.1,2600,0.269,1.6,737000,2740,12.6984,4.4,4.4,Group 4
37.37436111,-121.0846944,USGS,DM-20,DM-20,DM-20,17,0.84,27.9,168000,164000,16.6,5,150,3.9,2450,86700,1.3,0.78,2.4,20000,0.816,28.9,555000,2130,2.812,4.5,14,Group 4
37.03744444,-120.8080556,USGS,DM-23,DM-23,DM-23,2,9.4,86.5,41600,82000,31,1,200,6,1850,26800,4.62,2.56,0.46,2660,0.055,5.8,102000,802,4.8544,19.7,1.6,Group 4
37.17347222,-121.0184444,USGS,DM-26,DM-26,DM-26,4.4,1.1,40.8,75600,136000,13.1,2.1,220,7.4,1460,47800,1.37,1.52,0.67,7060,1.56,0.73,139000,1120,4.9728,6.6,7.3,Group 4
37.17347222,-121.0184444,USGS,DM-26,DM-26,DM-26,3.4,1.2,50.1,78800,128000,13.7,4.2,280,10.4,1590,45000,1,1.21,2.1,4720,1.01,0.49,109000,1090,4.6768,6.1,10.1,Group 4
37.17347222,-121.0184444,USGS,DM-26,DM-26,DM-26,3,1.4,53.5,88500,119000,13.6,2.5,220,23.7,1710,42800,2.23,1.17,1.5,5880,1.22,0.83,128000,1020,4.4696,6.6,6,Group 4
36.98094444,-120.8643056,USGS,DM-28,DM-28,DM-28,12.3,1.2,34.2,220000,600000,23.2,1.4,170,17.5,3020,141000,0.44,0.931,3.4,23800,1.04,65.8,918000,3170,6.5416,5.6,3.3,Group 4
37.35021503,-120.9774278,USGS,DM-U-02,DM-U-02,DM-U-02,17,0.92,13.7,127000,429000,15,5,200,3.2,3220,129000,1.52,1.15,1.1,1570,0.15,1.7,696000,2390,34.632,3.6,14,Group 4
37.43161111,-121.0994722,USGS,DM-U-14,DM-U-14,DM-U-14,1.9,1.8,38.9,87700,118000,10.8,1,170,6,3280,55100,13,2.43,2.8,11500,0.03,8.1,296000,1720,3.4632,6.6,2.8,Group 4
37.43161111,-121.0994722,USGS,DM-U-16,DM-U-16,DM-U-16,10.2,1.8,27.4,100000,135000,19.5,3,520,6,2190,62200,4,3.45,2.7,12900,0.09,11.6,422000,1310,4.884,5.3,8.4,Group 4
36.73216667,-119.8132222,USGS,KING-15,KING-15,KING-15,13.3,1.6,59.7,27400,15400,11.7,0.84,110,4,6550,16400,0.2,1.73,0.31,6540,0.254,0.28,7500,228,2.4124,15.2,2,Group 4
36.98861111,-120.3844444,USGS,MADCHOW-30,MADCHOW-30,MADCHOW-30,3.1,2.4,27.3,15600,29900,14.8,1,150,4.4,1330,1000,0.14,2.84,0.1,3100,0.074,0.41,5700,122,0.45584,34.6,1.8,Group 4
40.15661111,-122.3548611,USGS,NSAC-19,NSAC-19,NSAC-19,1.6,1.5,144,28300,4480,14.9,0.53,210,8,780,23000,0.11,0.329,0.19,815,0.096,0.4,1250,652,0.44844,13.1,6.8,Group 4
40.22416667,-122.3605278,USGS,NSAC-U-01,NSAC-U-01,NSAC-U-01,0.8,1.9,62.8,19700,4680,28.9,0.58,90,6,610,11500,0.16,0.563,0.2,881,0.666,0.34,1420,478,0.22052,16.6,15.8,Group 4
40.14741667,-122.3978611,USGS,NSAC-U-04,NSAC-U-04,NSAC-U-04,1.6,0.92,138,33100,1530,11.3,0.74,320,8,920,23200,0.2,0.5,0.18,890,0.155,0.12,1010,511,0.5328,5.8,22.9,Group 4
40.28697222,-122.3353333,USGS,RED-U-01,RED-U-01,RED-U-01,1.6,1.3,132,26100,4250,25.3,1,150,5.6,940,13200,0.37,0.283,0.15,948,0.173,0.34,770,292,0.60532,16.4,41.9,Group 4
40.29233333,-122.3610556,USGS,RED-U-02,RED-U-02,RED-U-02,2.7,1.4,66.9,23700,3260,19.6,0.64,100,8,790,11000,1.17,0.227,0.11,848,0.155,0.12,470,292,0.24124,17,6.3,Group 4
39.14834722,-122.0792722,USGS,RICE-17,RICE-17,RICE-17,2.4,1.6,15.1,92800,147000,13.1,0.83,1700,18,720,114000,27.5,46.2,0.61,881,0.16,7.8,2080000,1900,10.1972,8.5,1.6,Group 4
38.35669444,-121.94975,USGS,SOL-03,SOL-03,SOL-03,3.8,2.5,91.3,45700,10500,15.7,4.7,240,4,4270,20700,0.13,0.875,0.39,1570,1.51,2.7,36700,569,1.8056,13,9.4,Group 4
38.35669444,-121.94975,USGS,SOL-03,SOL-03,SOL-03,1.1,2.9,89.2,42700,11300,14.8,2,210,6,4080,20100,0.4,0.916,0.56,1600,6.16,3,38000,556,2.0128,12.7,32,Group 4
38.40777778,-121.9478333,USGS,SOL-08,SOL-08,SOL-08,4.7,2.7,214,25900,6370,25.7,1.7,220,3.2,3290,27000,0.4,0.7,0.21,754,0.47,0.51,13400,575,1.7464,17.7,4.7,Group 4
38.40777778,-121.9478333,USGS,SOL-08,SOL-08,SOL-08,2.2,3,216,25800,6180,30.6,4.9,210,4,3480,24900,0.58,0.685,0.26,782,1.45,0.5,13600,637,1.5244,15.1,4.3,Group 4
38.71055556,-121.3316667,USGS,SSV-QPCFP-02,SSV-QPCFP-02,SSV-QPCFP-02,1.8,2.3,46.9,16900,23500,11.9,1.1,320,6,1230,11100,0.49,0.849,1.89,2150,1.26,0.3,5790,181,0.047064,21.7,3.2,Group 4
38.13919444,-121.8294444,USGS,SUI-01,SUI-01,SUI-01,3.2,1.8,289,43400,143000,10.5,2,1050,3.5,1030,49200,0.4,8.7,1.48,9400,2.04,2,25200,1250,7.5628,6.3,58.9,Group 4
39.01263889,-122.0558333,USGS,WSAC-11,WSAC-11,WSAC-11,1,2.6,232,29400,87400,11.1,0.47,210,6,1050,29900,0.2,2.8,0.42,2270,0.27,0.5,10500,360,0.2812,8.3,0.51,Group 4
39.53015972,-122.206927,USGS,WSAC-29,WSAC-29,WSAC-29,1.6,0.33,62.7,43800,20100,11.5,0.24,80,6,690,22100,0.2,0.37,0.12,1840,0.08,0.04,21000,428,0.1036,2.8,0.43,Group 4
39.33044444,-122.0701111,USGS,WSAC-31,WSAC-31,WSAC-31,0.8,0.39,57.6,79500,358000,10.8,2.7,640,5.5,530,68500,0.13,1.01,0.3,765,0.43,0.75,87000,1480,1.05968,3.7,4.5,Group 4
39.90305556,-122.2245556,USGS,WSAC-FP-01,WSAC-FP-01,WSAC-FP-01,1.4,2.4,128,24700,2330,17,0.4,330,6,760,20500,0.2,0.77,0.31,1320,0.08,0.57,1740,439,0.3552,8.9,0.6,Group 4
39.72791667,-122.2071944,USGS,WSAC-FP-02,WSAC-FP-02,WSAC-FP-02,2.2,3.3,132,20600,11100,21,0.4,150,6.4,750,16700,0.49,0.8,0.33,756,0.08,0.39,8860,379,0.148,10.3,0.6,Group 4
38.68680556,-121.7663056,USGS,YOL-01,YOL-01,YOL-01,2.6,1.3,282,76700,74600,18.3,0.89,110,4,2630,57300,0.2,0.518,0.38,5170,0.137,3.1,34800,766,1.5688,4.8,2.2,Group 4
38.68680556,-121.7663056,USGS,YOL-01,YOL-01,YOL-01,2.2,1.2,301,74700,79800,17.8,0.78,100,4.2,2720,54600,0.4,0.57,0.94,6610,0.222,3,44900,954,1.14996,4.4,3.4,Group 4
38.68680556,-121.7663056,USGS,YOL-01,YOL-01,YOL-01,8,1.1,247,62200,86400,15,1.3,150,8,2730,45400,1.68,0.524,0.71,7190,0.042,2.8,40000,962,1.6132,5,1.3,Group 4
38.57444444,-121.7703889,USGS,YOL-02,YOL-02,YOL-02,1.6,2.5,160,53500,52900,46.3,4.3,540,4.2,560,95200,0.2,1.28,3.73,18600,1.16,4.2,69900,792,3.108,10.5,5.8,Group 4
