Longitude,Latitude,WELL.ID,SOURCE,GM_SAMP_COLLECTION_DATE,Alkalinity.total,Aluminum,Arsenic,Barium,Beryllium,Cadmium,Calcium,Chloride,Chromium,Copper,Fluoride,Iron,Magnesium,Manganese,Nickel,Nitrate.as.N,Potassium,Selenium,Sodium,Sulfate,Uranium,Vanadium,Zinc
-121.2663889,37.81894444,Vanadium Study,USGS,1/31/12,159500,3.45,34.9,73.2,0.0085,NA,9580,117500,0.19,NA,115,50.15,5665,124.5,NA,NA,840,NA,122500,NA,0.06645,0.185,NA
-121.31385,37.95993056,Vanadium Study,USGS,1/31/12,159500,3.45,34.9,73.2,0.0085,NA,9580,117500,0.19,NA,115,50.15,5665,124.5,NA,NA,840,NA,122500,NA,0.06645,0.185,NA
-121.3233333,38.04416667,Vanadium Study,USGS,1/31/12,159500,3.45,34.9,73.2,0.0085,NA,9580,117500,0.19,NA,115,50.15,5665,124.5,NA,NA,840,NA,122500,NA,0.06645,0.185,NA
-121.3709722,38.05461111,Vanadium Study,USGS,1/31/12,159500,3.45,34.9,73.2,0.0085,NA,9580,117500,0.19,NA,115,50.15,5665,124.5,NA,NA,840,NA,122500,NA,0.06645,0.185,NA
-121.2621676,37.93909093,Vanadium Study,USGS,1/31/12,159500,3.45,34.9,73.2,0.0085,NA,9580,117500,0.19,NA,115,50.15,5665,124.5,NA,NA,840,NA,122500,NA,0.06645,0.185,NA
-121.2694,37.8971,Vanadium Study,USGS,1/31/12,159500,3.45,34.9,73.2,0.0085,NA,9580,117500,0.19,NA,115,50.15,5665,124.5,NA,NA,840,NA,122500,NA,0.06645,0.185,NA
-121.3472472,38.02980278,Vanadium Study,USGS,1/31/12,159500,3.45,34.9,73.2,0.0085,NA,9580,117500,0.19,NA,115,50.15,5665,124.5,NA,NA,840,NA,122500,NA,0.06645,0.185,NA
-121.2693,37.897,Vanadium Study,USGS,1/31/12,159500,3.45,34.9,73.2,0.0085,NA,9580,117500,0.19,NA,115,50.15,5665,124.5,NA,NA,840,NA,122500,NA,0.06645,0.185,NA
-121.2663889,37.81894444,Vanadium Study,USGS,2/1/12,129500,NA,10.8,187.5,NA,0.027,19200,66650,0.15,NA,90,51.95,6645,100.95,NA,NA,5755,NA,60700,5950,0.02325,NA,NA
-121.31385,37.95993056,Vanadium Study,USGS,2/1/12,129500,NA,10.8,187.5,NA,0.027,19200,66650,0.15,NA,90,51.95,6645,100.95,NA,NA,5755,NA,60700,5950,0.02325,NA,NA
-121.3233333,38.04416667,Vanadium Study,USGS,2/1/12,129500,NA,10.8,187.5,NA,0.027,19200,66650,0.15,NA,90,51.95,6645,100.95,NA,NA,5755,NA,60700,5950,0.02325,NA,NA
-121.3709722,38.05461111,Vanadium Study,USGS,2/1/12,129500,NA,10.8,187.5,NA,0.027,19200,66650,0.15,NA,90,51.95,6645,100.95,NA,NA,5755,NA,60700,5950,0.02325,NA,NA
-121.2621676,37.93909093,Vanadium Study,USGS,2/1/12,129500,NA,10.8,187.5,NA,0.027,19200,66650,0.15,NA,90,51.95,6645,100.95,NA,NA,5755,NA,60700,5950,0.02325,NA,NA
-121.2694,37.8971,Vanadium Study,USGS,2/1/12,129500,NA,10.8,187.5,NA,0.027,19200,66650,0.15,NA,90,51.95,6645,100.95,NA,NA,5755,NA,60700,5950,0.02325,NA,NA
-121.3472472,38.02980278,Vanadium Study,USGS,2/1/12,129500,NA,10.8,187.5,NA,0.027,19200,66650,0.15,NA,90,51.95,6645,100.95,NA,NA,5755,NA,60700,5950,0.02325,NA,NA
-121.2693,37.897,Vanadium Study,USGS,2/1/12,129500,NA,10.8,187.5,NA,0.027,19200,66650,0.15,NA,90,51.95,6645,100.95,NA,NA,5755,NA,60700,5950,0.02325,NA,NA
-121.2663889,37.81894444,Vanadium Study,USGS,2/6/12,175000,NA,16.85,155.4,NA,NA,26080,19350,NA,NA,115,29.9,10325,63.75,0.64,NA,2285,0.06,45300,10105,18.6,6.2,NA
-121.31385,37.95993056,Vanadium Study,USGS,2/6/12,175000,NA,16.85,155.4,NA,NA,26080,19350,NA,NA,115,29.9,10325,63.75,0.64,NA,2285,0.06,45300,10105,18.6,6.2,NA
-121.3233333,38.04416667,Vanadium Study,USGS,2/6/12,175000,NA,16.85,155.4,NA,NA,26080,19350,NA,NA,115,29.9,10325,63.75,0.64,NA,2285,0.06,45300,10105,18.6,6.2,NA
-121.3709722,38.05461111,Vanadium Study,USGS,2/6/12,175000,NA,16.85,155.4,NA,NA,26080,19350,NA,NA,115,29.9,10325,63.75,0.64,NA,2285,0.06,45300,10105,18.6,6.2,NA
-121.2621676,37.93909093,Vanadium Study,USGS,2/6/12,175000,NA,16.85,155.4,NA,NA,26080,19350,NA,NA,115,29.9,10325,63.75,0.64,NA,2285,0.06,45300,10105,18.6,6.2,NA
-121.2694,37.8971,Vanadium Study,USGS,2/6/12,175000,NA,16.85,155.4,NA,NA,26080,19350,NA,NA,115,29.9,10325,63.75,0.64,NA,2285,0.06,45300,10105,18.6,6.2,NA
-121.3472472,38.02980278,Vanadium Study,USGS,2/6/12,175000,NA,16.85,155.4,NA,NA,26080,19350,NA,NA,115,29.9,10325,63.75,0.64,NA,2285,0.06,45300,10105,18.6,6.2,NA
-121.2693,37.897,Vanadium Study,USGS,2/6/12,175000,NA,16.85,155.4,NA,NA,26080,19350,NA,NA,115,29.9,10325,63.75,0.64,NA,2285,0.06,45300,10105,18.6,6.2,NA
-121.2663889,37.81894444,Vanadium Study,USGS,2/7/12,153000,NA,28.8,240.5,0.007,NA,31000,98450,3.8,NA,125,84.8,9440,242,NA,3000,2965,0.55,77800,14800,4.14,14.4,NA
-121.31385,37.95993056,Vanadium Study,USGS,2/7/12,153000,NA,28.8,240.5,0.007,NA,31000,98450,3.8,NA,125,84.8,9440,242,NA,3000,2965,0.55,77800,14800,4.14,14.4,NA
-121.3233333,38.04416667,Vanadium Study,USGS,2/7/12,153000,NA,28.8,240.5,0.007,NA,31000,98450,3.8,NA,125,84.8,9440,242,NA,3000,2965,0.55,77800,14800,4.14,14.4,NA
-121.3709722,38.05461111,Vanadium Study,USGS,2/7/12,153000,NA,28.8,240.5,0.007,NA,31000,98450,3.8,NA,125,84.8,9440,242,NA,3000,2965,0.55,77800,14800,4.14,14.4,NA
-121.2621676,37.93909093,Vanadium Study,USGS,2/7/12,153000,NA,28.8,240.5,0.007,NA,31000,98450,3.8,NA,125,84.8,9440,242,NA,3000,2965,0.55,77800,14800,4.14,14.4,NA
-121.2694,37.8971,Vanadium Study,USGS,2/7/12,153000,NA,28.8,240.5,0.007,NA,31000,98450,3.8,NA,125,84.8,9440,242,NA,3000,2965,0.55,77800,14800,4.14,14.4,NA
-121.3472472,38.02980278,Vanadium Study,USGS,2/7/12,153000,NA,28.8,240.5,0.007,NA,31000,98450,3.8,NA,125,84.8,9440,242,NA,3000,2965,0.55,77800,14800,4.14,14.4,NA
-121.2693,37.897,Vanadium Study,USGS,2/7/12,153000,NA,28.8,240.5,0.007,NA,31000,98450,3.8,NA,125,84.8,9440,242,NA,3000,2965,0.55,77800,14800,4.14,14.4,NA
-121.2663889,37.81894444,Vanadium Study,USGS,2/8/12,189000,NA,4.6,212,NA,NA,51100,18500,4.4,2.2,90,NA,18600,0.97,0.31,4260,5550,0.98,17200,17200,6.915,27.2,NA
-121.31385,37.95993056,Vanadium Study,USGS,2/8/12,189000,NA,4.6,212,NA,NA,51100,18500,4.4,2.2,90,NA,18600,0.97,0.31,4260,5550,0.98,17200,17200,6.915,27.2,NA
-121.3233333,38.04416667,Vanadium Study,USGS,2/8/12,189000,NA,4.6,212,NA,NA,51100,18500,4.4,2.2,90,NA,18600,0.97,0.31,4260,5550,0.98,17200,17200,6.915,27.2,NA
-121.3709722,38.05461111,Vanadium Study,USGS,2/8/12,189000,NA,4.6,212,NA,NA,51100,18500,4.4,2.2,90,NA,18600,0.97,0.31,4260,5550,0.98,17200,17200,6.915,27.2,NA
-121.2621676,37.93909093,Vanadium Study,USGS,2/8/12,189000,NA,4.6,212,NA,NA,51100,18500,4.4,2.2,90,NA,18600,0.97,0.31,4260,5550,0.98,17200,17200,6.915,27.2,NA
-121.2694,37.8971,Vanadium Study,USGS,2/8/12,189000,NA,4.6,212,NA,NA,51100,18500,4.4,2.2,90,NA,18600,0.97,0.31,4260,5550,0.98,17200,17200,6.915,27.2,NA
-121.3472472,38.02980278,Vanadium Study,USGS,2/8/12,189000,NA,4.6,212,NA,NA,51100,18500,4.4,2.2,90,NA,18600,0.97,0.31,4260,5550,0.98,17200,17200,6.915,27.2,NA
-121.2693,37.897,Vanadium Study,USGS,2/8/12,189000,NA,4.6,212,NA,NA,51100,18500,4.4,2.2,90,NA,18600,0.97,0.31,4260,5550,0.98,17200,17200,6.915,27.2,NA
-121.2663889,37.81894444,Vanadium Study,USGS,2/14/12,123000,NA,19.1,699,NA,0.023,98900,276000,0.83,NA,80,89.6,39200,681,0.52,472,3530,0.4,54900,8930,1.287,4.7,9
-121.31385,37.95993056,Vanadium Study,USGS,2/14/12,123000,NA,19.1,699,NA,0.023,98900,276000,0.83,NA,80,89.6,39200,681,0.52,472,3530,0.4,54900,8930,1.287,4.7,9
-121.3233333,38.04416667,Vanadium Study,USGS,2/14/12,123000,NA,19.1,699,NA,0.023,98900,276000,0.83,NA,80,89.6,39200,681,0.52,472,3530,0.4,54900,8930,1.287,4.7,9
-121.3709722,38.05461111,Vanadium Study,USGS,2/14/12,123000,NA,19.1,699,NA,0.023,98900,276000,0.83,NA,80,89.6,39200,681,0.52,472,3530,0.4,54900,8930,1.287,4.7,9
-121.2621676,37.93909093,Vanadium Study,USGS,2/14/12,123000,NA,19.1,699,NA,0.023,98900,276000,0.83,NA,80,89.6,39200,681,0.52,472,3530,0.4,54900,8930,1.287,4.7,9
-121.2694,37.8971,Vanadium Study,USGS,2/14/12,123000,NA,19.1,699,NA,0.023,98900,276000,0.83,NA,80,89.6,39200,681,0.52,472,3530,0.4,54900,8930,1.287,4.7,9
-121.3472472,38.02980278,Vanadium Study,USGS,2/14/12,123000,NA,19.1,699,NA,0.023,98900,276000,0.83,NA,80,89.6,39200,681,0.52,472,3530,0.4,54900,8930,1.287,4.7,9
-121.2693,37.897,Vanadium Study,USGS,2/14/12,123000,NA,19.1,699,NA,0.023,98900,276000,0.83,NA,80,89.6,39200,681,0.52,472,3530,0.4,54900,8930,1.287,4.7,9
-120.1661944,36.13694444,WS-01,USGS,3/15/10,144000,4.686643536,0.98,21.6,0.015908348,0.025822541,94900,96200,4.4,NA,230,25.4,52100,2.93,0.54,7160,2550,10.1,137000,492000,3.6,6.2,88.5
-119.9326667,36.36483333,WS-02,USGS,6/7/10,330000,7.8,0.42,36.5,0.033,0.072,11100,47700,0.19,0.98,990,13.8,1280,18,1.1,9.756204887,1130,0.06,160000,8330,0.651,3.5,0.008869836
-119.9326667,36.36483333,WS-02,USGS,9/17/15,331000,12.3,0.25,38,0.079,0.018903958,10900,50100,0.117510975,0.199030194,850,21.8,1340,21.2,0.57,16.76905396,1220,0.024071972,165000,14100,0.8655,2.6,1.783690345
-120.0304148,36.14745317,WS-03,USGS,6/7/10,75900,12.9,1.6,16.6,0.01,0.103,134000,111000,0.22,2.053572772,180,3.2,52900,6.92,5,8690,2020,34.9,188000,706000,2.265,7.9,18.2
-119.940415,36.28495164,WS-04,USGS,6/8/10,53500,11,2.3,19.1,0.017,0.113,85500,56900,0.11,NA,270,66.8,8820,40.3,2.7,48,1300,0.39,195000,533000,1.0545,5.9,NA
-120.2294444,36.38608333,WS-05,USGS,6/8/10,61900,24.7,5.4,33.5,0.027,0.2,38400,250000,0.23,4.027398608,490,7.9,968,29.3,1.3,37.58156812,1090,0.04,287000,312000,0.14595,2.6,1.092615931
-119.9048333,36.22677778,WS-06,USGS,6/9/10,11200,6.7,2.8,10.5,0.022,0.272,570000,89300,0.068640355,1.842450201,260,7.3,3550,32.5,21.7,274,1620,0.53,201000,1730000,0.03135,8,NA
-120.2115833,36.43647222,WS-07,USGS,6/10/10,78400,4.7,2.7,20.4,0.018,0.106,65100,39000,0.066088868,0.974086544,290,40.2,9780,60.1,0.56,25.47574064,1830,0.02,2.00E+05,487000,0.0831,0.34,0.573811404
-120.2115833,36.43647222,WS-07,USGS,4/3/13,78800,7.5,2.4,15.2,0.048,0.081,43200,32800,0.025741497,0.105711774,360,25.3,5460,43.1,NA,4.288796401,1260,0.037997467,164000,406000,0.0882,0.15,0.969721901
-120.2115833,36.43647222,WS-07,USGS,9/17/15,72700,6.9,2.3,16.4,0.066,0.074,49100,34400,0.035505573,0.577289381,340,20.9,8340,54.2,0.21,16.68636034,1710,0.010805653,177000,428000,0.1236,0.17,0.649980911
-120.0126349,36.04356452,WS-08,USGS,6/22/10,57500,2.8,7.8,10.4,0.008,0.06,22700,27300,0.07,0.836540296,220,40.8,1830,11.6,0.25,480,1070,1.9,153000,291000,0.15,33.5,16.7
-120.1000833,36.53330556,WS-09,USGS,6/23/10,2.00E+05,2.7,1.1,89.6,0.024,0.056,16800,95800,0.23,0.397128284,530,88.1,2640,144,0.54,30.14799364,2170,0.04,203000,162000,0.1044,2.3,26.5
-119.94125,36.31755556,WS-10,USGS,7/8/10,88500,2.5,3.7,27,0.019,0.073,173000,75500,NA,0.707700023,200,23.7,19600,144,1.4,32.57858693,1950,0.09,268000,817000,0.4245,0.65,2.4
-119.9604167,36.00738889,WS-U-01,USGS,6/9/10,135000,2.3,17.1,47.3,0.012,0.056,37900,319000,0.2,0.866803387,100,20.9,4870,85.5,0.38,7.133839028,1050,0.07,259000,111000,0.1815,9,0.954223853
-119.9668611,36.00813889,WS-U-02,USGS,6/10/10,79000,2.6,11.9,35.1,0.008,0.065,31700,188000,0.62,1.712616778,160,7,5500,40.2,0.32,118,1060,0.19,198000,207000,0.4935,9.3,1.6
-120.2116389,36.14558333,WS-U-03,USGS,6/23/10,61600,9.2,3.8,10.8,0.03,0.048,72200,93000,0.1,0.355869253,140,43.2,19700,91,0.97,21.42711765,2800,0.75,276000,634000,0.522,4.7,NA
-122.1795556,39.93025,WSAC-03,USGS,8/10/10,127000,6.3,0.68,71.7,0.009289017,0.008162904,27800,8000,1.4,0.147750476,130,1.189800521,15700,0.04634275,0.112608182,2770,790,0.27,13800,16200,0.132,5,0.666680844
-122.1795556,39.93025,WSAC-03,USGS,9/19/16,140000,2.04837583,0.28,61.1,0.00936458,0.029144472,36400,7770,0.485892529,NA,90,3.906439703,16300,3.42,0.59,3710,680,0.78,13600,21300,7.11,25.4,1.179050412
-122.3546667,39.774,WSAC-06,USGS,9/19/16,228000,0.615657908,0.28,71,0.009169831,0.025813388,35700,17200,1.3,2.6,240,0.912870055,33400,1.3,0.21,640,600,0.09,25700,21500,0.111,2.6,6.7
-122.1858333,39.74308333,WSAC-08,USGS,8/12/10,220000,0.425999235,0.25,113,0.010528633,0.009544707,66400,20300,1.1,NA,90,5.13736391,18900,0.023315197,0.53,3330,810,0.12,17500,25000,0.495,1.9,2.947826149
-122.1858333,39.74308333,WSAC-08,USGS,9/20/16,222000,2.945352512,0.27,104,0.001292083,0.007983147,67200,20700,1.4,NA,90,3.564519091,19600,0.118701796,0.48,3680,810,0.13,19700,24800,0.6,2,9.1
-121.7866327,38.85628859,WSAC-17,USGS,8/9/10,217000,2.5,6.7,38,0.011603312,0.011,27200,14700,0.3,NA,170,0.166593432,25400,0.106434802,0.23,175,1450,0.12,39400,26100,1.215,18.9,0.20246751
-121.7866327,38.85628859,WSAC-17,USGS,10/6/16,263000,3.1,7,54.1,0.009636114,0.011247845,41900,27400,0.147456213,NA,130,31.2,34900,4.54,0.34,64,1730,0.08,43200,37900,1.8,21.2,8.7
-122.1466944,39.15219444,WSAC-18,USGS,10/3/16,314000,0.114199551,1.5,58.3,0.001021189,0.025865078,50800,70700,0.425802274,NA,500,0.897857534,33900,78.4,1.2,852,1140,2.1,111000,104000,2.355,9.2,NA
-121.9235278,38.92855556,WSAC-19,USGS,8/11/10,186000,4.5,3.7,93.9,0.007199675,0.002025954,31600,59100,1.4,0.51,300,3.791720004,23400,0.190102114,0.069949746,172,2900,0.47,47900,18000,0.723,16.9,1.685404659
-121.9235278,38.92855556,WSAC-19,USGS,10/3/16,441000,5.673942269,5.1,365,0.005888232,0.007152502,64800,51800,0.83115732,NA,430,0.184535356,66200,46.7,0.7,7790,1690,0.89,77800,67800,5.955,21.9,6.1
-122.1411667,39.00744444,WSAC-22,USGS,9/21/16,203000,0.779157552,13.8,303,0.008826777,0.011973025,29300,51300,0.06529227,0.185058467,190,69.5,22100,117,0.053411396,8.088089917,860,0.009311455,59800,19100,0.021,0.41,26.3
-122.0198611,39.46880556,WSAC-32,USGS,8/9/10,229000,4.1,3.1,172,0.004966619,0.011295424,40900,5250,4.4,0.885471517,170,4.230525008,23900,0.084522485,0.0669804,953,1230,0.17,21400,10100,0.8985,11.4,1.389183148
-122.0198611,39.46880556,WSAC-32,USGS,9/21/16,233000,2.531588687,3.5,164,0.001619017,0.026482827,42200,6780,6.2,3.1,120,2.755335493,23900,0.188940136,0.195007273,928,1200,0.36,26800,13100,1.074,12.7,1.248490302
-121.7663056,38.68680556,YOL-01,USGS,4/7/08,328000,2.629992906,1.2,247,0.005594323,0.03597619,62200,74600,15,0.607834358,150,2.981267171,45400,0.126518769,0.38,5170,2630,2.8,60100,34800,1.1655,4.8,1.087947702
-121.7663056,38.68680556,YOL-01,USGS,12/13/11,355000,0.116969405,1.3,282,0.04,0.012263033,74700,79800,18.3,NA,100,NA,54600,1.68,0.71,6610,2720,3,67700,40000,1.59,5,NA
-121.7663056,38.68680556,YOL-01,USGS,3/13/14,390000,2.6,1.1,301,0.163,0.022722697,76700,86400,17.8,NA,110,3.121973417,57300,0.121362904,0.94,7190,2730,3.1,68200,44900,1.635,4.4,NA
-121.7703889,38.57444444,YOL-02,USGS,4/18/05,NA,1.536427462,2.5,160,0.009686299,0.003578126,53500,52900,46.3,4.3,540,2.360424874,95200,0.067304822,3.73,18600,560,4.2,113000,69900,NA,10.5,5.8
-121.7555556,38.53194444,YOL-03,USGS,4/19/05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,NA,NA,NA,NA,NA,NA,NA
-121.7555556,38.53194444,YOL-03,USGS,12/12/11,215000,5.4,4.8,20.3,0.015,0.004715229,16200,20800,5,0.246716049,110,NA,16300,0.88,0.046398544,346,1780,2,82000,34900,0.708,16,0.521972001
-121.7555556,38.53194444,YOL-03,USGS,4/2/14,216000,9.4,3.7,14.9,0.039,0.003257987,16000,22100,5.4,0.127237503,120,2.063277063,19300,0.108672188,0.120290497,535,1740,3.2,76700,36900,0.714,20.7,0.34855698
-121.9647222,38.52191667,YOL-04,USGS,4/26/05,NA,1.373193531,1.3,140,0.026694158,0.030206124,55700,21800,17.6,0.10005381,170,15.2,66300,1.31,0.69,3430,1360,0.7,23500,43700,NA,4.5,0.396399626
-121.9647222,38.52191667,YOL-04,USGS,4/1/14,230000,2.6,1.1,82.9,0.012724758,0.028440908,30100,7890,4,0.318261452,120,5.2,40600,0.48,0.44,556,910,0.32,14400,27800,0.351,3.2,1.421008618
-121.8713611,38.67058333,YOL-06,USGS,4/27/05,232000,0.325239038,4.9,109,0.042883664,0.02112663,NA,73400,2.1,0.057988495,200,9.6,NA,4.74,0.012701836,NA,1480,0.7,NA,36300,0.7965,8,11.5
-121.8713611,38.67058333,YOL-06,USGS,4/1/14,249000,2.6,4.8,135,0.102,0.006608755,26200,83200,1.1,0.344737596,150,5.8,33100,3.45,0.28,511,1390,0.64,94400,40900,0.9285,8.8,10.6
-121.5716667,38.57361111,YOL-08,USGS,5/10/05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36024482,NA,45.9,NA,64.1,0.055057486,NA,NA,NA,NA,NA,NA,0.002313183,0.095959721
-121.6119444,38.66055556,YOL-09,USGS,5/17/05,73200,1.7,21.5,15.7,0.01439275,0.022216165,6800,3940,0.679525276,0.244753306,210,10.1,7730,1.95,0.42,52.92290701,1020,0.360047819,17700,6300,0.04155,14.5,5.2
-121.5421786,38.55212818,YOL-14,USGS,4/9/08,275000,0.018973533,6.7,492,0.005,0.006693817,86000,352000,0.088357619,0.122535895,120,579,59600,811,0.5,20,6700,0.06,157000,71900,0.1215,0.54,1.984119778
-121.7782222,38.54722222,YOLFP-13,USGS,4/21/05,383000,0.999109004,3.7,180,0.027881591,0.002915094,37900,27000,38,0.258534648,330,3.207538552,64900,0.021112438,2.48,6970,1290,3.4,55000,34000,2.76,13.3,4.9
-121.98825,38.51941667,YOLFP-14,USGS,4/27/05,NA,0.649914495,1,119,0.005903506,0.024461272,58500,26300,24.2,3.1,210,5.870268422,41900,0.168500892,1.5,5800,1270,1.2,25200,37500,NA,3.8,1.586142204
-121.9804722,38.53061111,YOLFP-15,USGS,4/28/05,NA,0.358325797,NA,NA,NA,NA,29400,NA,NA,NA,NA,NA,NA,NA,NA,3530,NA,0.7,NA,NA,NA,NA,0.481389884
-121.1365659,38.5007394,ED 699,GAMA,6/16/04,150000,0.446052438,0.860127501,29,0.864374878,0.182460873,34000,31000,0.722930345,0.575569371,300,220,9500,130,0.288299665,0.809444694,3300,0.685965398,68000,120000,NA,NA,130
-122.433902,40.29242835,TEH 646,GAMA,4/5/05,160000,NA,NA,76,NA,NA,31000,6600,NA,NA,170,NA,14000,NA,NA,290,NA,NA,16000,1500,NA,NA,130
-122.432357,40.28531229,TEH 647,GAMA,4/5/05,140000,NA,NA,55,NA,NA,28000,13000,NA,NA,180,NA,16000,NA,NA,590,NA,NA,17000,8000,NA,NA,50
-122.4355389,40.29236584,TEH 648,GAMA,4/5/05,140000,NA,NA,56,NA,NA,25000,12000,NA,NA,320,NA,16000,NA,NA,430,NA,NA,15000,6700,NA,NA,NA
-122.3331098,40.2793086,TEH 649,GAMA,4/5/05,110000,NA,NA,110,NA,NA,19000,4200,NA,28,180,NA,13000,NA,NA,1600,NA,NA,14000,1700,NA,NA,58
-122.3299815,40.28755806,TEH 650,GAMA,4/5/05,160000,NA,2.5,110,NA,NA,23000,4500,11,NA,150,NA,8800,NA,NA,720,1200,NA,24000,1200,NA,NA,NA
-122.3336084,40.28697172,TEH 651,GAMA,4/5/05,130000,NA,NA,120,NA,NA,25000,4400,18,NA,NA,NA,10000,NA,NA,840,1100,NA,22000,910,NA,NA,NA
-122.3353232,40.28695364,TEH 652,GAMA,4/5/05,140000,NA,NA,140,NA,NA,27000,4600,29,NA,150,NA,13000,NA,NA,950,1000,NA,19000,870,NA,NA,NA
-122.3542188,40.30496529,TEH 653,GAMA,4/7/05,160000,NA,NA,130,NA,NA,36000,23000,NA,NA,150,NA,25000,NA,NA,1900,1000,NA,22000,3400,NA,NA,NA
-122.4604242,40.30820968,TEH 654,GAMA,4/6/05,160000,NA,NA,87,NA,NA,30000,14000,NA,NA,180,NA,17000,NA,NA,930,NA,NA,16000,12000,NA,NA,NA
-122.3533764,40.34920276,TEH 655,GAMA,4/6/05,120000,NA,NA,88,NA,NA,38000,20000,NA,NA,100,NA,14000,NA,NA,3400,NA,NA,14000,19000,NA,NA,NA
-122.2694623,40.29674089,TEH 656,GAMA,4/6/05,130000,NA,NA,58,NA,NA,26000,10000,NA,NA,120,NA,11000,NA,NA,590,1600,NA,22000,6200,NA,NA,76
-122.2645531,40.29790324,TEH 657,GAMA,4/6/05,1.00E+05,NA,6.7,31,NA,NA,19000,3300,NA,NA,NA,NA,7900,NA,NA,630,2000,NA,17000,2000,NA,NA,150
-122.2666416,40.2983199,TEH 658,GAMA,4/6/05,110000,NA,3.8,33,NA,NA,22000,5600,NA,NA,120,NA,7800,NA,NA,520,1100,NA,19000,2800,NA,NA,92
-122.3213779,40.27788275,TEH 659,GAMA,4/7/05,140000,NA,2.6,110,NA,NA,25000,4900,22,NA,110,230,8800,NA,NA,840,1100,NA,24000,1200,NA,NA,NA
-122.34006,40.27936368,TEH 660,GAMA,4/7/05,140000,NA,2.7,91,NA,NA,23000,5400,27,NA,180,100,14000,NA,NA,900,NA,NA,21000,1600,NA,NA,NA
-122.3215873,40.27617143,TEH 661,GAMA,4/7/05,120000,NA,3.1,32,NA,NA,23000,11000,NA,NA,170,NA,6500,NA,NA,320,1600,NA,28000,6800,NA,NA,NA
-122.3183158,40.27635396,TEH 662,GAMA,4/21/05,130000,NA,4.1,44,NA,NA,16000,8500,NA,41,220,210,5400,NA,NA,NA,1800,NA,32000,5000,NA,NA,NA
-122.3661621,40.3015399,TEH 663,GAMA,4/7/05,150000,NA,NA,110,NA,NA,35000,6700,11,NA,180,NA,16000,NA,NA,860,NA,NA,18000,960,NA,NA,86
-122.2652893,40.29649658,TEH 664,GAMA,4/6/05,110000,78,5.9,29,NA,NA,23000,5800,NA,NA,120,630,7600,NA,NA,590,2000,NA,16000,3300,NA,NA,82
-122.4258377,40.28912415,TEH 665,GAMA,4/5/05,260000,360,NA,120,NA,NA,43000,19000,13,NA,340,1400,32000,20,NA,700,NA,NA,15000,3500,NA,NA,110
-122.4102634,40.31178232,TEH 666,GAMA,4/6/05,140000,NA,NA,72,NA,NA,30000,10000,11,NA,110,NA,13000,NA,NA,520,NA,NA,19000,4600,NA,NA,54
-122.3635876,40.30104891,TEH 667,GAMA,4/7/05,150000,NA,NA,95,NA,NA,31000,4600,16,NA,220,NA,15000,NA,NA,750,NA,NA,17000,890,NA,NA,69
-122.3528092,40.34171105,TEH 668,GAMA,4/6/05,110000,NA,NA,110,NA,NA,39000,14000,NA,NA,110,NA,16000,NA,NA,7000,NA,NA,13000,15000,NA,NA,NA
-122.4000045,40.27234481,TEH 669,GAMA,4/13/05,160000,NA,NA,71,NA,NA,29000,5100,24,35,220,NA,19000,NA,NA,770,NA,NA,14000,940,NA,NA,NA
-122.3157802,40.28881672,TEH 670,GAMA,4/12/05,160000,NA,NA,120,NA,NA,33000,5500,NA,NA,100,NA,9600,NA,NA,810,2800,NA,19000,3400,NA,NA,100
-122.2697595,40.29508971,TEH 671,GAMA,4/13/05,160000,NA,NA,59,NA,NA,26000,11000,NA,NA,100,NA,11000,NA,NA,610,1200,NA,22000,5600,NA,NA,130
-122.2726596,40.2993737,TEH 673,GAMA,4/13/05,130000,NA,NA,63,NA,NA,27000,11000,NA,NA,100,NA,11000,NA,NA,700,1300,NA,23000,5700,NA,NA,NA
-122.297565,40.29829713,TEH 675,GAMA,4/12/05,130000,NA,NA,68,NA,NA,24000,3800,NA,NA,120,NA,12000,NA,NA,1000,1900,NA,15000,2200,NA,NA,190
-122.2735671,40.29792651,TEH 676,GAMA,4/13/05,130000,NA,NA,39,NA,NA,18000,4800,NA,NA,160,270,18000,NA,NA,2200,1000,NA,15000,4400,NA,NA,95
-122.2731246,40.28990005,TEH 677,GAMA,4/13/05,120000,NA,NA,22,NA,NA,16000,3500,NA,NA,210,NA,18000,NA,NA,4700,NA,NA,14000,6100,NA,NA,250
-122.2972588,40.29616932,TEH 678,GAMA,4/12/05,120000,NA,NA,61,NA,NA,22000,3600,NA,NA,110,5100,11000,34,NA,880,1500,NA,16000,2500,NA,NA,430
-122.3942134,40.27377807,TEH 679,GAMA,4/13/05,160000,NA,NA,77,NA,NA,32000,9100,24,NA,170,190,20000,NA,NA,500,NA,NA,15000,3500,NA,NA,120
-122.2643843,40.29823665,TEH 680,GAMA,4/6/05,95000,NA,9,27,NA,NA,18000,3400,NA,NA,NA,NA,5000,NA,NA,470,1700,NA,17000,1400,NA,NA,NA
-122.2714164,40.29818153,TEH 681,GAMA,4/6/05,110000,NA,3.6,36,NA,NA,19000,3600,NA,NA,230,NA,9200,NA,NA,900,1600,NA,11000,1400,NA,NA,NA
